time,stationID,significant_wave_height,mean_wave_period,mean_wave_direction
2022-09-25T04:00:00Z,Belmullet_Outer,1.85722,5.2438,323.9
2022-09-25T04:30:00Z,Belmullet_Outer,1.84801,5.2402,323.739
2022-09-25T05:00:00Z,Belmullet_Outer,1.83865,5.2227,323.571
2022-09-25T05:30:00Z,Belmullet_Outer,1.82923,5.2068,323.414
2022-09-25T06:00:00Z,Belmullet_Outer,1.81985,5.1884,323.272
2022-09-25T06:30:00Z,Belmullet_Outer,1.81224,5.1682,323.166
2022-09-25T07:00:00Z,Belmullet_Outer,1.80924,5.1388,323.092
2022-09-25T07:30:00Z,Belmullet_Outer,1.80975,5.1083,322.996
2022-09-25T08:00:00Z,Belmullet_Outer,1.81149,5.0619,322.893
2022-09-25T08:30:00Z,Belmullet_Outer,1.81554,4.9971,322.938
2022-09-25T09:00:00Z,Belmullet_Outer,1.82359,4.9396,323.107
2022-09-25T09:30:00Z,Belmullet_Outer,1.83202,4.8871,323.393
2022-09-25T10:00:00Z,Belmullet_Outer,1.84142,4.8472,323.746
2022-09-25T10:30:00Z,Belmullet_Outer,1.84837,4.8295,323.977
2022-09-25T11:00:00Z,Belmullet_Outer,1.85637,4.8234,324.164
2022-09-25T11:30:00Z,Belmullet_Outer,1.87683,4.8104,324.656
2022-09-25T12:00:00Z,Belmullet_Outer,1.91026,4.795,325.468
2022-09-25T12:30:00Z,Belmullet_Outer,1.95205,4.7925,326.255
2022-09-25T13:00:00Z,Belmullet_Outer,2.0022,4.789,327.002
2022-09-25T13:30:00Z,Belmullet_Outer,2.04559,4.8206,327.389
2022-09-25T14:00:00Z,Belmullet_Outer,2.08553,4.8639,327.614
2022-09-25T14:30:00Z,Belmullet_Outer,2.13527,4.9074,327.998
2022-09-25T15:00:00Z,Belmullet_Outer,2.19167,4.9439,328.448
2022-09-25T15:30:00Z,Belmullet_Outer,2.24331,4.9853,328.806
2022-09-25T16:00:00Z,Belmullet_Outer,2.29579,5.026,329.193
2022-09-25T16:30:00Z,Belmullet_Outer,2.37361,5.0609,329.998
2022-09-25T17:00:00Z,Belmullet_Outer,2.48206,5.0876,331.13
2022-09-25T17:30:00Z,Belmullet_Outer,2.58264,5.1565,331.506
2022-09-25T18:00:00Z,Belmullet_Outer,2.68098,5.2581,331.625
2022-09-25T18:30:00Z,Belmullet_Outer,2.78821,5.3599,331.603
2022-09-25T19:00:00Z,Belmullet_Outer,2.90222,5.454,331.471
2022-09-25T19:30:00Z,Belmullet_Outer,3.01611,5.5437,331.158
2022-09-25T20:00:00Z,Belmullet_Outer,3.13103,5.6418,330.608
2022-09-25T20:30:00Z,Belmullet_Outer,3.24937,5.7513,329.769
2022-09-25T21:00:00Z,Belmullet_Outer,3.37306,5.8655,328.64
2022-09-25T21:30:00Z,Belmullet_Outer,3.50304,5.9856,327.303
2022-09-25T22:00:00Z,Belmullet_Outer,3.64132,6.111,325.786
2022-09-25T22:30:00Z,Belmullet_Outer,3.80454,6.2478,324.135
2022-09-25T23:00:00Z,Belmullet_Outer,3.99104,6.3976,322.369
2022-09-25T23:30:00Z,Belmullet_Outer,4.18247,6.5284,320.521
2022-09-26T00:00:00Z,Belmullet_Outer,4.36464,6.6458,318.747
2022-09-26T00:30:00Z,Belmullet_Outer,4.5287,6.767,317.03
2022-09-26T01:00:00Z,Belmullet_Outer,4.69508,6.8851,315.326
2022-09-26T01:30:00Z,Belmullet_Outer,4.86702,7.0225,313.735
2022-09-26T02:00:00Z,Belmullet_Outer,5.03802,7.1568,312.339
2022-09-26T02:30:00Z,Belmullet_Outer,5.17495,7.2875,311.249
2022-09-26T03:00:00Z,Belmullet_Outer,5.28906,7.4083,310.341
2022-09-26T03:30:00Z,Belmullet_Outer,5.39531,7.5202,309.581
2022-09-26T04:00:00Z,Belmullet_Outer,5.48849,7.6183,308.942
2022-09-26T04:30:00Z,Belmullet_Outer,5.57747,7.707,308.37
2022-09-26T05:00:00Z,Belmullet_Outer,5.66311,7.7855,307.858
2022-09-26T05:30:00Z,Belmullet_Outer,5.73051,7.8475,307.473
2022-09-26T06:00:00Z,Belmullet_Outer,5.77532,7.8976,307.2
2022-09-26T06:30:00Z,Belmullet_Outer,5.80122,7.934,307.036
2022-09-26T07:00:00Z,Belmullet_Outer,5.81084,7.9619,306.941
2022-09-26T07:30:00Z,Belmullet_Outer,5.80503,7.9758,306.874
2022-09-26T08:00:00Z,Belmullet_Outer,5.79039,7.9804,306.831
2022-09-26T08:30:00Z,Belmullet_Outer,5.76506,7.9808,306.814
2022-09-26T09:00:00Z,Belmullet_Outer,5.73265,7.9748,306.807
2022-09-26T09:30:00Z,Belmullet_Outer,5.6941,7.9627,306.837
2022-09-26T10:00:00Z,Belmullet_Outer,5.65012,7.9486,306.886
2022-09-26T10:30:00Z,Belmullet_Outer,5.59773,7.9334,306.954
2022-09-26T11:00:00Z,Belmullet_Outer,5.53878,7.9093,307.038
2022-09-26T11:30:00Z,Belmullet_Outer,5.47446,7.8805,307.129
2022-09-26T12:00:00Z,Belmullet_Outer,5.40592,7.847,307.224
2022-09-26T12:30:00Z,Belmullet_Outer,5.33671,7.8059,307.317
2022-09-26T13:00:00Z,Belmullet_Outer,5.26875,7.7638,307.432
2022-09-26T13:30:00Z,Belmullet_Outer,5.20068,7.7159,307.577
2022-09-26T14:00:00Z,Belmullet_Outer,5.13246,7.6654,307.759
2022-09-26T14:30:00Z,Belmullet_Outer,5.06338,7.6151,307.969
2022-09-26T15:00:00Z,Belmullet_Outer,4.99503,7.5659,308.189
2022-09-26T15:30:00Z,Belmullet_Outer,4.93169,7.5119,308.4
2022-09-26T16:00:00Z,Belmullet_Outer,4.8725,7.4558,308.598
2022-09-26T16:30:00Z,Belmullet_Outer,4.81729,7.4015,308.771
2022-09-26T17:00:00Z,Belmullet_Outer,4.76653,7.3471,308.914
2022-09-26T17:30:00Z,Belmullet_Outer,4.71396,7.2956,309.019
2022-09-26T18:00:00Z,Belmullet_Outer,4.66264,7.2459,309.082
2022-09-26T18:30:00Z,Belmullet_Outer,4.61502,7.1992,309.105
2022-09-26T19:00:00Z,Belmullet_Outer,4.57094,7.1564,309.075
2022-09-26T19:30:00Z,Belmullet_Outer,4.53025,7.1182,308.984
2022-09-26T20:00:00Z,Belmullet_Outer,4.49305,7.0851,308.837
2022-09-26T20:30:00Z,Belmullet_Outer,4.4596,7.0578,308.617
2022-09-26T21:00:00Z,Belmullet_Outer,4.42965,7.0383,308.322
2022-09-26T21:30:00Z,Belmullet_Outer,4.40387,7.0223,307.932
2022-09-26T22:00:00Z,Belmullet_Outer,4.38184,7.0071,307.452
2022-09-26T22:30:00Z,Belmullet_Outer,4.36296,6.9988,306.889
2022-09-26T23:00:00Z,Belmullet_Outer,4.34765,6.9942,306.25
2022-09-26T23:30:00Z,Belmullet_Outer,4.33558,6.9945,305.549
2022-09-27T00:00:00Z,Belmullet_Outer,4.32561,6.9961,304.794
2022-09-27T00:30:00Z,Belmullet_Outer,4.31729,6.9991,303.985
2022-09-27T01:00:00Z,Belmullet_Outer,4.31055,7.0049,303.134
2022-09-27T01:30:00Z,Belmullet_Outer,4.30512,7.0134,302.257
2022-09-27T02:00:00Z,Belmullet_Outer,4.30139,7.0245,301.373
2022-09-27T02:30:00Z,Belmullet_Outer,4.29908,7.039,300.487
2022-09-27T03:00:00Z,Belmullet_Outer,4.29817,7.0581,299.609
2022-09-27T03:30:00Z,Belmullet_Outer,4.29753,7.0857,298.761
2022-09-27T04:00:00Z,Belmullet_Outer,4.2988,7.1212,297.996
2022-09-27T04:30:00Z,Belmullet_Outer,4.3037,7.1613,297.334
2022-09-27T05:00:00Z,Belmullet_Outer,4.30951,7.2236,296.762
2022-09-27T05:30:00Z,Belmullet_Outer,4.31849,7.2944,296.315
2022-09-27T06:00:00Z,Belmullet_Outer,4.32716,7.3733,295.983
2022-09-27T06:30:00Z,Belmullet_Outer,4.33805,7.4483,295.757
2022-09-27T07:00:00Z,Belmullet_Outer,4.34941,7.5303,295.659
2022-09-27T07:30:00Z,Belmullet_Outer,4.3599,7.6099,295.648
2022-09-27T08:00:00Z,Belmullet_Outer,4.36867,7.6896,295.707
2022-09-27T08:30:00Z,Belmullet_Outer,4.37751,7.7569,295.828
2022-09-27T09:00:00Z,Belmullet_Outer,4.3854,7.8217,295.987
2022-09-27T09:30:00Z,Belmullet_Outer,4.39187,7.8833,296.175
2022-09-27T10:00:00Z,Belmullet_Outer,4.39734,7.9303,296.406
2022-09-27T10:30:00Z,Belmullet_Outer,4.40068,7.9732,296.651
2022-09-27T11:00:00Z,Belmullet_Outer,4.40229,8.0076,296.921
2022-09-27T11:30:00Z,Belmullet_Outer,4.40174,8.0331,297.21
2022-09-27T12:00:00Z,Belmullet_Outer,4.39944,8.0488,297.523
2022-09-27T12:30:00Z,Belmullet_Outer,4.39514,8.0772,297.854
2022-09-27T13:00:00Z,Belmullet_Outer,4.38894,8.106,298.193
2022-09-27T13:30:00Z,Belmullet_Outer,4.38106,8.1308,298.534
2022-09-27T14:00:00Z,Belmullet_Outer,4.37158,8.1545,298.879
2022-09-27T14:30:00Z,Belmullet_Outer,4.36212,8.1613,299.255
2022-09-27T15:00:00Z,Belmullet_Outer,4.35503,8.139,299.696
2022-09-27T15:30:00Z,Belmullet_Outer,4.34785,8.1156,300.097
2022-09-27T16:00:00Z,Belmullet_Outer,4.34137,8.0909,300.468
2022-09-27T16:30:00Z,Belmullet_Outer,4.3356,8.0264,300.799
2022-09-27T17:00:00Z,Belmullet_Outer,4.33816,7.9675,301.33
2022-09-27T17:30:00Z,Belmullet_Outer,4.3404,7.9132,301.791
2022-09-27T18:00:00Z,Belmullet_Outer,4.34584,7.8505,302.269
2022-09-27T18:30:00Z,Belmullet_Outer,4.35284,7.7953,302.73
2022-09-27T19:00:00Z,Belmullet_Outer,4.3594,7.7509,303.178
2022-09-27T19:30:00Z,Belmullet_Outer,4.36645,7.7044,303.617
2022-09-27T20:00:00Z,Belmullet_Outer,4.37479,7.6544,304.065
2022-09-27T20:30:00Z,Belmullet_Outer,4.38518,7.6076,304.541
2022-09-27T21:00:00Z,Belmullet_Outer,4.39761,7.5567,305.038
2022-09-27T21:30:00Z,Belmullet_Outer,4.39051,7.5403,305.432
2022-09-27T22:00:00Z,Belmullet_Outer,4.37123,7.546,305.763
2022-09-27T22:30:00Z,Belmullet_Outer,4.34643,7.5676,306.132
2022-09-27T23:00:00Z,Belmullet_Outer,4.31713,7.5835,306.542
2022-09-27T23:30:00Z,Belmullet_Outer,4.28816,7.5961,306.997
2022-09-28T00:00:00Z,Belmullet_Outer,4.25655,7.6068,307.453
2022-09-28T00:30:00Z,Belmullet_Outer,4.22276,7.6154,307.88
2022-09-28T01:00:00Z,Belmullet_Outer,4.1864,7.5913,308.242
2022-09-28T01:30:00Z,Belmullet_Outer,4.14692,7.5554,308.52
2022-09-28T02:00:00Z,Belmullet_Outer,4.10466,7.5174,308.718
2022-09-28T02:30:00Z,Belmullet_Outer,4.05969,7.4824,308.823
2022-09-28T03:00:00Z,Belmullet_Outer,4.01286,7.4467,308.847
2022-09-28T03:30:00Z,Belmullet_Outer,3.96435,7.4155,308.795
2022-09-28T04:00:00Z,Belmullet_Outer,3.91608,7.3813,308.718
2022-09-28T04:30:00Z,Belmullet_Outer,3.86926,7.3453,308.638
2022-09-28T05:00:00Z,Belmullet_Outer,3.82417,7.3092,308.559
2022-09-28T05:30:00Z,Belmullet_Outer,3.78114,7.2726,308.479
2022-09-28T06:00:00Z,Belmullet_Outer,3.7402,7.2365,308.404
2022-09-28T06:30:00Z,Belmullet_Outer,3.70202,7.1926,308.302
2022-09-28T07:00:00Z,Belmullet_Outer,3.64898,7.2378,307.983
2022-09-28T07:30:00Z,Belmullet_Outer,3.60062,7.308,307.729
2022-09-28T08:00:00Z,Belmullet_Outer,3.55712,7.3484,307.497
2022-09-28T08:30:00Z,Belmullet_Outer,3.5168,7.3499,307.276
2022-09-28T09:00:00Z,Belmullet_Outer,3.47808,7.3341,307.053
2022-09-28T09:30:00Z,Belmullet_Outer,3.43977,7.3038,306.812
2022-09-28T10:00:00Z,Belmullet_Outer,3.4019,7.2737,306.569
2022-09-28T10:30:00Z,Belmullet_Outer,3.36443,7.2337,306.33
2022-09-28T11:00:00Z,Belmullet_Outer,3.32719,7.1943,306.11
2022-09-28T11:30:00Z,Belmullet_Outer,3.2904,7.1559,305.917
2022-09-28T12:00:00Z,Belmullet_Outer,3.25433,7.1167,305.761
2022-09-28T12:30:00Z,Belmullet_Outer,3.21927,7.0759,305.646
2022-09-28T13:00:00Z,Belmullet_Outer,3.18514,7.0341,305.57
2022-09-28T13:30:00Z,Belmullet_Outer,3.15191,6.9909,305.532
2022-09-28T14:00:00Z,Belmullet_Outer,3.11965,6.9477,305.531
2022-09-28T14:30:00Z,Belmullet_Outer,3.08823,6.9077,305.563
2022-09-28T15:00:00Z,Belmullet_Outer,3.05825,6.869,305.65
2022-09-28T15:30:00Z,Belmullet_Outer,3.03,6.8294,305.79
2022-09-28T16:00:00Z,Belmullet_Outer,3.00329,6.7855,305.973
2022-09-28T16:30:00Z,Belmullet_Outer,2.9782,6.7406,306.21
2022-09-28T17:00:00Z,Belmullet_Outer,2.9544,6.6941,306.489
2022-09-28T17:30:00Z,Belmullet_Outer,2.93187,6.6422,306.783
2022-09-28T18:00:00Z,Belmullet_Outer,2.91075,6.5868,307.081
2022-09-28T18:30:00Z,Belmullet_Outer,2.88849,6.541,307.363
2022-09-28T19:00:00Z,Belmullet_Outer,2.86579,6.4976,307.644
2022-09-28T19:30:00Z,Belmullet_Outer,2.84277,6.4558,307.939
2022-09-28T20:00:00Z,Belmullet_Outer,2.81955,6.4156,308.259
2022-09-28T20:30:00Z,Belmullet_Outer,2.79644,6.3762,308.593
2022-09-28T21:00:00Z,Belmullet_Outer,2.77368,6.336,308.938
2022-09-28T21:30:00Z,Belmullet_Outer,2.75131,6.2971,309.292
2022-09-28T22:00:00Z,Belmullet_Outer,2.72915,6.2579,309.663
2022-09-28T22:30:00Z,Belmullet_Outer,2.70725,6.2182,310.03
2022-09-28T23:00:00Z,Belmullet_Outer,2.68563,6.1792,310.384
2022-09-28T23:30:00Z,Belmullet_Outer,2.66391,6.1422,310.722
2022-09-29T00:00:00Z,Belmullet_Outer,2.64229,6.1073,311.038
2022-09-22T00:00:00Z,Brandon_Bay,0.92532,3.8985,347.585
2022-09-22T00:30:00Z,Brandon_Bay,0.93743,3.9311,347.212
2022-09-22T01:00:00Z,Brandon_Bay,0.94829,3.9651,346.742
2022-09-22T01:30:00Z,Brandon_Bay,0.95657,4.0122,346.18
2022-09-22T02:00:00Z,Brandon_Bay,0.96205,4.0611,345.501
2022-09-22T02:30:00Z,Brandon_Bay,0.96613,4.0989,344.904
2022-09-22T03:00:00Z,Brandon_Bay,0.96747,4.1619,344.172
2022-09-22T03:30:00Z,Brandon_Bay,0.96305,4.252,342.943
2022-09-22T04:00:00Z,Brandon_Bay,0.95797,4.3375,341.933
2022-09-22T04:30:00Z,Brandon_Bay,0.95078,4.4153,340.558
2022-09-22T05:00:00Z,Brandon_Bay,0.93687,4.6993,338.699
2022-09-22T05:30:00Z,Brandon_Bay,0.92825,4.8344,337.665
2022-09-22T06:00:00Z,Brandon_Bay,0.92136,4.9463,336.859
2022-09-22T06:30:00Z,Brandon_Bay,0.91608,5.0384,336.217
2022-09-22T07:00:00Z,Brandon_Bay,0.91125,5.1074,335.732
2022-09-22T07:30:00Z,Brandon_Bay,0.91016,5.0316,335.125
2022-09-22T08:00:00Z,Brandon_Bay,0.91322,4.905,334.389
2022-09-22T08:30:00Z,Brandon_Bay,0.91712,4.7837,333.736
2022-09-22T09:00:00Z,Brandon_Bay,0.92096,4.6759,333.14
2022-09-22T09:30:00Z,Brandon_Bay,0.9255,4.5599,332.471
2022-09-22T10:00:00Z,Brandon_Bay,0.93025,4.4602,331.811
2022-09-22T10:30:00Z,Brandon_Bay,0.9329,4.4348,331.278
2022-09-22T11:00:00Z,Brandon_Bay,0.93455,4.4221,330.808
2022-09-22T11:30:00Z,Brandon_Bay,0.93602,4.4229,330.381
2022-09-22T12:00:00Z,Brandon_Bay,0.93782,4.4116,329.959
2022-09-22T12:30:00Z,Brandon_Bay,0.9411,4.3941,329.47
2022-09-22T13:00:00Z,Brandon_Bay,0.94565,4.3715,328.916
2022-09-22T13:30:00Z,Brandon_Bay,0.94933,4.3659,328.483
2022-09-22T14:00:00Z,Brandon_Bay,0.95128,4.357,328.211
2022-09-22T14:30:00Z,Brandon_Bay,0.95275,4.3657,327.975
2022-09-22T15:00:00Z,Brandon_Bay,0.9544,4.3821,327.755
2022-09-22T15:30:00Z,Brandon_Bay,0.95733,4.3807,327.535
2022-09-22T16:00:00Z,Brandon_Bay,0.96126,4.3873,327.295
2022-09-22T16:30:00Z,Brandon_Bay,0.96651,4.3993,327.008
2022-09-22T17:00:00Z,Brandon_Bay,0.97069,4.4244,326.798
2022-09-22T17:30:00Z,Brandon_Bay,0.97426,4.4449,326.604
2022-09-22T18:00:00Z,Brandon_Bay,0.97699,4.4853,326.499
2022-09-22T18:30:00Z,Brandon_Bay,0.9811,4.5192,326.311
2022-09-22T19:00:00Z,Brandon_Bay,0.98436,4.5617,326.235
2022-09-22T19:30:00Z,Brandon_Bay,0.98949,4.5697,326.049
2022-09-22T20:00:00Z,Brandon_Bay,0.99452,4.5909,325.941
2022-09-22T20:30:00Z,Brandon_Bay,1.00035,4.6176,325.764
2022-09-22T21:00:00Z,Brandon_Bay,1.00534,4.6327,325.663
2022-09-22T21:30:00Z,Brandon_Bay,1.01035,4.6819,325.519
2022-09-22T22:00:00Z,Brandon_Bay,1.01449,4.6933,325.455
2022-09-22T22:30:00Z,Brandon_Bay,1.01896,4.7471,325.353
2022-09-22T23:00:00Z,Brandon_Bay,1.02186,4.78,325.325
2022-09-22T23:30:00Z,Brandon_Bay,1.02455,4.8866,325.295
2022-09-23T00:00:00Z,Brandon_Bay,1.02631,4.9313,325.311
2022-09-23T00:30:00Z,Brandon_Bay,1.02876,5.0312,325.283
2022-09-23T01:00:00Z,Brandon_Bay,1.0329,5.0387,325.173
2022-09-23T01:30:00Z,Brandon_Bay,1.0368,5.0564,325.063
2022-09-23T02:00:00Z,Brandon_Bay,1.04014,4.9997,325.015
2022-09-23T02:30:00Z,Brandon_Bay,1.04298,5.0832,324.958
2022-09-23T03:00:00Z,Brandon_Bay,1.04593,5.0982,324.876
2022-09-23T03:30:00Z,Brandon_Bay,1.04813,5.0486,324.812
2022-09-23T04:00:00Z,Brandon_Bay,1.04997,5.1308,324.744
2022-09-23T04:30:00Z,Brandon_Bay,1.05158,5.076,324.665
2022-09-23T05:00:00Z,Brandon_Bay,1.05263,5.1508,324.607
2022-09-23T05:30:00Z,Brandon_Bay,1.05347,5.0835,324.517
2022-09-23T06:00:00Z,Brandon_Bay,1.05381,5.1508,324.45
2022-09-23T06:30:00Z,Brandon_Bay,1.0543,5.0612,324.354
2022-09-23T07:00:00Z,Brandon_Bay,1.05489,5.1176,324.269
2022-09-23T07:30:00Z,Brandon_Bay,1.05453,5.0525,324.178
2022-09-23T08:00:00Z,Brandon_Bay,1.05329,5.0669,324.123
2022-09-23T08:30:00Z,Brandon_Bay,1.05349,5.1185,323.99
2022-09-23T09:00:00Z,Brandon_Bay,1.05637,5.044,323.726
2022-09-23T09:30:00Z,Brandon_Bay,1.05737,5.0197,323.547
2022-09-23T10:00:00Z,Brandon_Bay,1.05721,5.0101,323.416
2022-09-23T10:30:00Z,Brandon_Bay,1.05703,4.9944,323.28
2022-09-23T11:00:00Z,Brandon_Bay,1.05703,4.9774,323.136
2022-09-23T11:30:00Z,Brandon_Bay,1.05632,4.9726,323.034
2022-09-23T12:00:00Z,Brandon_Bay,1.05543,4.9726,322.949
2022-09-23T12:30:00Z,Brandon_Bay,1.05672,4.9465,322.761
2022-09-23T13:00:00Z,Brandon_Bay,1.06543,4.7999,322.245
2022-09-23T13:30:00Z,Brandon_Bay,1.08018,4.6145,321.542
2022-09-23T14:00:00Z,Brandon_Bay,1.1005,4.461,320.643
2022-09-23T14:30:00Z,Brandon_Bay,1.12267,4.3497,319.81
2022-09-23T15:00:00Z,Brandon_Bay,1.14589,4.2941,318.918
2022-09-23T15:30:00Z,Brandon_Bay,1.16706,4.2636,318.123
2022-09-23T16:00:00Z,Brandon_Bay,1.18568,4.2549,317.436
2022-09-23T16:30:00Z,Brandon_Bay,1.20007,4.2698,316.912
2022-09-23T17:00:00Z,Brandon_Bay,1.21213,4.2871,316.476
2022-09-23T17:30:00Z,Brandon_Bay,1.22335,4.3028,316.05
2022-09-23T18:00:00Z,Brandon_Bay,1.23412,4.3176,315.629
2022-09-23T18:30:00Z,Brandon_Bay,1.24351,4.3301,315.261
2022-09-23T19:00:00Z,Brandon_Bay,1.25055,4.3397,314.967
2022-09-23T19:30:00Z,Brandon_Bay,1.25421,4.3468,314.78
2022-09-23T20:00:00Z,Brandon_Bay,1.25537,4.351,314.668
2022-09-23T20:30:00Z,Brandon_Bay,1.25129,4.3569,314.732
2022-09-23T21:00:00Z,Brandon_Bay,1.2448,4.3632,314.888
2022-09-23T21:30:00Z,Brandon_Bay,1.23693,4.3766,315.1
2022-09-23T22:00:00Z,Brandon_Bay,1.22877,4.3886,315.34
2022-09-23T22:30:00Z,Brandon_Bay,1.21987,4.4172,315.62
2022-09-23T23:00:00Z,Brandon_Bay,1.21153,4.4453,315.871
2022-09-23T23:30:00Z,Brandon_Bay,1.20563,4.4696,316.062
2022-09-24T00:00:00Z,Brandon_Bay,1.20109,4.5003,316.247
2022-09-24T00:30:00Z,Brandon_Bay,1.19883,4.5077,316.386
2022-09-24T01:00:00Z,Brandon_Bay,1.19778,4.5045,316.511
2022-09-24T01:30:00Z,Brandon_Bay,1.198,4.5054,316.613
2022-09-24T02:00:00Z,Brandon_Bay,1.199,4.5098,316.703
2022-09-24T02:30:00Z,Brandon_Bay,1.20165,4.5106,316.738
2022-09-24T03:00:00Z,Brandon_Bay,1.20606,4.51,316.718
2022-09-24T03:30:00Z,Brandon_Bay,1.20968,4.5169,316.686
2022-09-24T04:00:00Z,Brandon_Bay,1.21295,4.5352,316.643
2022-09-24T04:30:00Z,Brandon_Bay,1.21767,4.5348,316.557
2022-09-24T05:00:00Z,Brandon_Bay,1.22324,4.5414,316.444
2022-09-24T05:30:00Z,Brandon_Bay,1.22834,4.5514,316.347
2022-09-24T06:00:00Z,Brandon_Bay,1.23341,4.5583,316.229
2022-09-24T06:30:00Z,Brandon_Bay,1.23812,4.5697,316.082
2022-09-24T07:00:00Z,Brandon_Bay,1.24254,4.5762,315.915
2022-09-24T07:30:00Z,Brandon_Bay,1.24686,4.5902,315.756
2022-09-24T08:00:00Z,Brandon_Bay,1.25074,4.6012,315.612
2022-09-24T08:30:00Z,Brandon_Bay,1.25461,4.6042,315.454
2022-09-24T09:00:00Z,Brandon_Bay,1.25796,4.607,315.309
2022-09-24T09:30:00Z,Brandon_Bay,1.25985,4.6089,315.241
2022-09-24T10:00:00Z,Brandon_Bay,1.26093,4.6135,315.199
2022-09-24T10:30:00Z,Brandon_Bay,1.26108,4.6177,315.194
2022-09-24T11:00:00Z,Brandon_Bay,1.26076,4.6222,315.203
2022-09-24T11:30:00Z,Brandon_Bay,1.26139,4.621,315.142
2022-09-24T12:00:00Z,Brandon_Bay,1.26264,4.6181,315.032
2022-09-24T12:30:00Z,Brandon_Bay,1.26386,4.6145,314.932
2022-09-24T13:00:00Z,Brandon_Bay,1.26575,4.6079,314.819
2022-09-24T13:30:00Z,Brandon_Bay,1.26966,4.597,314.638
2022-09-24T14:00:00Z,Brandon_Bay,1.2753,4.5809,314.414
2022-09-24T14:30:00Z,Brandon_Bay,1.27792,4.5823,314.321
2022-09-24T15:00:00Z,Brandon_Bay,1.2793,4.5862,314.248
2022-09-24T15:30:00Z,Brandon_Bay,1.28297,4.585,314.066
2022-09-24T16:00:00Z,Brandon_Bay,1.28918,4.5711,313.776
2022-09-24T16:30:00Z,Brandon_Bay,1.29379,4.5723,313.508
2022-09-24T17:00:00Z,Brandon_Bay,1.2979,4.576,313.229
2022-09-24T17:30:00Z,Brandon_Bay,1.30362,4.579,312.916
2022-09-24T18:00:00Z,Brandon_Bay,1.3109,4.5776,312.606
2022-09-24T18:30:00Z,Brandon_Bay,1.31677,4.5807,312.348
2022-09-24T19:00:00Z,Brandon_Bay,1.32145,4.5849,312.118
2022-09-24T19:30:00Z,Brandon_Bay,1.32274,4.5918,311.997
2022-09-24T20:00:00Z,Brandon_Bay,1.3223,4.5997,311.922
2022-09-24T20:30:00Z,Brandon_Bay,1.31943,4.6103,311.925
2022-09-24T21:00:00Z,Brandon_Bay,1.31385,4.626,312.01
2022-09-24T21:30:00Z,Brandon_Bay,1.30814,4.6315,312.075
2022-09-24T22:00:00Z,Brandon_Bay,1.30181,4.6373,312.156
2022-09-24T22:30:00Z,Brandon_Bay,1.292,4.6635,312.369
2022-09-24T23:00:00Z,Brandon_Bay,1.28074,4.7168,312.6
2022-09-24T23:30:00Z,Brandon_Bay,1.26724,4.7862,312.889
2022-09-25T00:00:00Z,Brandon_Bay,1.25084,4.8424,313.29
2022-09-25T00:30:00Z,Brandon_Bay,1.2335,4.909,313.748
2022-09-25T01:00:00Z,Brandon_Bay,1.21569,5.0074,314.223
2022-09-25T01:30:00Z,Brandon_Bay,1.19982,5.0801,314.636
2022-09-25T02:00:00Z,Brandon_Bay,1.1864,5.1498,314.971
2022-09-25T02:30:00Z,Brandon_Bay,1.17514,5.2359,315.239
2022-09-25T03:00:00Z,Brandon_Bay,1.16563,5.3015,315.462
2022-09-25T03:30:00Z,Brandon_Bay,1.15774,5.332,315.63
2022-09-25T04:00:00Z,Brandon_Bay,1.15097,5.3447,315.758
2022-09-25T04:30:00Z,Brandon_Bay,1.1447,5.3548,315.859
2022-09-25T05:00:00Z,Brandon_Bay,1.13882,5.3658,315.935
2022-09-25T05:30:00Z,Brandon_Bay,1.13303,5.3706,315.995
2022-09-25T06:00:00Z,Brandon_Bay,1.12769,5.3481,316.026
2022-09-25T06:30:00Z,Brandon_Bay,1.1225,5.3181,316.041
2022-09-25T07:00:00Z,Brandon_Bay,1.11757,5.3109,316.038
2022-09-25T07:30:00Z,Brandon_Bay,1.11336,5.2688,316.008
2022-09-25T08:00:00Z,Brandon_Bay,1.11002,5.1909,315.956
2022-09-25T08:30:00Z,Brandon_Bay,1.10762,5.0885,315.882
2022-09-25T09:00:00Z,Brandon_Bay,1.10595,5.0045,315.79
2022-09-25T09:30:00Z,Brandon_Bay,1.1037,4.9331,315.731
2022-09-25T10:00:00Z,Brandon_Bay,1.10145,4.8577,315.676
2022-09-25T10:30:00Z,Brandon_Bay,1.09845,4.8135,315.611
2022-09-25T11:00:00Z,Brandon_Bay,1.09491,4.7799,315.537
2022-09-25T11:30:00Z,Brandon_Bay,1.09075,4.7489,315.473
2022-09-25T12:00:00Z,Brandon_Bay,1.08627,4.733,315.396
2022-09-25T12:30:00Z,Brandon_Bay,1.08497,4.6659,315.382
2022-09-25T13:00:00Z,Brandon_Bay,1.08778,4.5393,315.433
2022-09-25T13:30:00Z,Brandon_Bay,1.09491,4.4249,315.462
2022-09-25T14:00:00Z,Brandon_Bay,1.10575,4.3081,315.453
2022-09-25T14:30:00Z,Brandon_Bay,1.11764,4.2231,315.323
2022-09-25T15:00:00Z,Brandon_Bay,1.13077,4.1587,315.139
2022-09-25T15:30:00Z,Brandon_Bay,1.14861,4.1054,315.145
2022-09-25T16:00:00Z,Brandon_Bay,1.17559,4.0642,315.208
2022-09-25T16:30:00Z,Brandon_Bay,1.20267,4.0498,315.108
